Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Connector Type","Number of Contacts","Gender","Specifications","Mounting Type","Mounting Feature","Termination","Features","Ingress Protection","Operating Temperature","Number of Ports","Current Rating (Amps)","Voltage - Rated","Shielding","Mating Cycles","URL"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1016/ZX62-AB-5PA%2811%29.JPG","H11635TR-ND","ZX62-AB-5PA(11)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO AB SMD RA","0","0.39435","0","3500","Tape & Reel (TR)","ZX","Obsolete","USB - micro AB","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62-AB-5PA-11/1993368"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/934/ZX62M-B-5P%2801%29.jpg","H11680TR-ND","ZX62M-B-5P(01)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD","0","0.39521","0","1500","Tape & Reel (TR)","ZX","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Edge, Cutout; Surface Mount, Right Angle","Horizontal, Mid Mount","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62M-B-5P-01/2123250"
"-","-","123-A-USB2-BFC-GSR10-ND","A-USB2-BFC-GSR10","Assmann WSW Components","Assmann WSW Components","USB","0","0.39853","0","5250","Bulk","-","Active","USB - micro B","5","Receptacle","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 80°C","1","1A","30VAC","Shielded","1500","https://www.digikey.be/en/products/detail/assmann-wsw-components/A-USB2-BFC-GSR10/25802012"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_usb_micro.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/11/10118193-0001LF.JPG","609-4616-2-ND,609-4616-1-ND,609-4616-6-ND","10118193-0001LF","Amphenol ICC (FCI)","Amphenol CS (FCI)","CONN RCPT USB2.0 MICRO B SMD R/A","85.787","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-55°C ~ 85°C","1","1.8A per Contact","100VAC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-fci/10118193-0001LF/2785388"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_usb_micro.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/434/10118192-0001LF.jpg","609-4613-2-ND,609-4613-1-ND,609-4613-6-ND","10118192-0001LF","Amphenol ICC (FCI)","Amphenol CS (FCI)","CONN RCPT USB2.0 MICRO B SMD R/A","52.277","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Flange, Horizontal","Solder","Solder Retention","-","-30°C ~ 80°C","1","1.8A per Contact","100VAC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-fci/10118192-0001LF/2785387"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_usb_micro.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/525/10118194-0001LF.JPG","609-4618-2-ND,609-4618-1-ND,609-4618-6-ND","10118194-0001LF","Amphenol ICC (FCI)","Amphenol CS (FCI)","CONN RCPT USB2.0 MICRO B SMD R/A","47.247","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 80°C","1","1.8A per Contact","100VAC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-fci/10118194-0001LF/2785389"
"https://www.sameskydevices.com/product/resource/uj2-mibh-g-smt-tr.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4362/MFG_UJ2-MIBH-G-SMT-TR.jpg","2223-UJ2-MIBH-G-SMT-TR-ND,2223-UJ2-MIBH-G-SMT-TRCT-ND,2223-UJ2-MIBH-G-SMT-TRDKR-ND","UJ2-MIBH-G-SMT-TR","Same Sky (Formerly CUI Devices)","Same Sky (Formerly CUI Devices)","CONN RCPT USB 2.0 MICRO B SMD","3.071","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","UJ2","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount","Horizontal","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1.8A","5VAC/DC","Shielded","3000","https://www.digikey.be/en/products/detail/same-sky-formerly-cui-devices/UJ2-MIBH-G-SMT-TR/13680627"
"https://files.edac.net/edac/content/690T/690T505-262-011%20-%20EDAC%20USB%20Connector.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5022/MFG_690T505-262-011.jpg","151-690T505-262-011TR-ND,151-690T505-262-011CT-ND,151-690T505-262-011DKR-ND","690T505-262-011","EDAC Inc.","EDAC Inc.","690 SERIES USB TYPE-B MICRO CONN","961","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","690T","Active","USB - micro B","5","Receptacle","USB 2.0, USB 3.2 Gen 1 (USB 3.1 Gen 1, Superspeed (USB 3.0))","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-20°C ~ 85°C","1","1.8A","30V","Shielded","-","https://www.digikey.be/en/products/detail/edac-inc/690T505-262-011/17187355"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1/ZX62-B-5PA.jpg","H11579TR-ND","ZX62-B-5PA","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD R/A","0","0.40342","0","2000","Tape & Reel (TR)","ZX","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Bottom Mount, Horizontal","Solder","Pick and Place, Solder Retention","-","-30°C ~ 85°C","1","1A per Contact","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62-B-5PA/1851088"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/695/DX4_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/527/DX4R005JJ7R1500.JPG","670-2678-2-ND","DX4R005JJ7R1500","JAE Electronics","JAE Electronics","CONN RCPT USB2.0 MICRO B SMD","0","0.40586","0","1500","Tape & Reel (TR)","DX4","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Edge, Cutout; Surface Mount; Through Hole, Right Angle","Horizontal, Mid Mount","Solder","Pick and Place","-","-30°C ~ 80°C","1","0.5A, 1.8A","30V","Unshielded","10000","https://www.digikey.be/en/products/detail/jae-electronics/DX4R005JJ7R1500/3903232"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1981584&DocType=Customer+Drawing&DocLang=English","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/716/MFG_1981584-2.jpg","A123004TR-ND","1981584-2","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB1.0 MICRO AB SMD RA","0","0.40976","0","6000","Tape & Reel (TR)","-","Obsolete","USB - micro AB","5","Receptacle","USB 1.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-","-","-","-","-","-","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/1981584-2/2286697"
"https://app.adam-tech.com/products/download/data_sheet/195344/mcr-b-s-ra-smt-cs14-t-r-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4301/MCR-B-S-RA-SMT-CS14-TR.jpg","2057-MCR-B-S-RA-SMT-CS14-T/RTR-ND,2057-MCR-B-S-RA-SMT-CS14-T/RCT-ND,2057-MCR-B-S-RA-SMT-CS14-T/RDKR-ND","MCR-B-S-RA-SMT-CS14-T/R","Adam Tech","Adam Tech","MICRO USB, RIGHT ANGLE, SURFACE","1.793","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MCR","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Board Guide, Solder Retention","-","-30°C ~ 80°C","1","1A","-","Shielded","-","https://www.digikey.be/en/products/detail/adam-tech/MCR-B-S-RA-SMT-CS14-T-R/9832097"
"https://www.assmann-wsw.com/uploads/datasheets/ASS_8380_CO.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5788/MFG_A-USB2-CFC-EG-GRR1.jpg","123-A-USB2-CFC-EG-GRR1TR-ND","A-USB2-CFC-EG-GRR1","Assmann WSW Components","Assmann WSW Components","USB 2.0, MICRO AB-FEMALE, 0.65MM","0","0.41081","0","15000","Tape & Reel (TR)","-","Active","USB - micro AB","5","Receptacle","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 80°C","1","1.8A","30V","Shielded","10000","https://www.digikey.be/en/products/detail/assmann-wsw-components/A-USB2-CFC-EG-GRR1/22198295"
"https://www.kycon.com/Pub_Eng_Draw/KMMX-BSMT35S-BTR.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7179/MFG_KMMX-BSMT35S-BTR.jpg","2092-KMMX-BSMT35S-BTR-ND","KMMX-BSMT35S-BTR","Kycon, Inc.","Kycon, Inc.","MICRO USB TYPE B, SMT, 5 PIN, SH","0","0.41363","0","6300","Tape & Reel (TR)","KMMX","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 80°C","1","1A","30VAC/DC","Shielded","10000","https://www.digikey.be/en/products/detail/kycon-inc/KMMX-BSMT35S-BTR/10248159"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_usb_micro.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5765/MFG_10118194-0002LF.jpg","609-10118194-0002LFTR-ND,609-10118194-0002LFCT-ND,609-10118194-0002LFDKR-ND","10118194-0002LF","Amphenol ICC (FCI)","Amphenol CS (FCI)","CONN RCPT USB","8.549","0.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 80°C","1","-","-","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-fci/10118194-0002LF/11596296"
"https://www.jst-mfg.com/product/pdf/eng/eUB-micro-USB.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/391/UB-MC5BR3-M04-4S-TB-NMP.jpg","455-2566-2-ND","UB-MC5BR3-M04-4S-TB NMP","JST Sales America Inc.","JST Sales America Inc.","CONN RCPT MICRO USB B 5POS SMD","0","0.42146","0","2000","Tape & Reel (TR)","UB","Obsolete","USB - micro B","5","Receptacle","-","Board Cutout, Surface Mount","Horizontal, Mid Mount","Solder","Solder Retention","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","Unshielded","10000","https://www.digikey.be/en/products/detail/jst-sales-america-inc/UB-MC5BR3-M04-4S-TB-NMP/2538124"
"https://www.jst-mfg.com/product/pdf/eng/eUB-micro-USB.pdf","-","455-2882-2-ND","UB-MC5BR3-M04-4S-TB-1 NMP","JST Sales America Inc.","JST Sales America Inc.","CONN RCPT MICRO USB B 5POS SMD","0","0.42146","0","2000","Tape & Reel (TR)","UB","Obsolete","USB - micro B","5","Receptacle","-","Board Cutout, Surface Mount","Horizontal, Mid Mount","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30VAC/DC","Unshielded","10000","https://www.digikey.be/en/products/detail/jst-sales-america-inc/UB-MC5BR3-M04-4S-TB-1-NMP/4849867"
"https://app.adam-tech.com/resources/download/65/ecatalog-2025-1.pdf","-","2057-MCR-B-MPLUG-CS12-ND","MCR-B-MPLUG-CS12","Adam Tech","Adam Tech","MICRO USB BM STR SG BK","0","0.42819","0","1800","Tube","MCR","Active","USB - micro B","5","Plug","-","Through Hole","Vertical","Solder","-","-","-","1","-","-","Shielded","-","https://www.digikey.be/en/products/detail/adam-tech/MCR-B-MPLUG-CS12/26685958"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/695/DX4_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/506/DX4R005JJ6R1500.jpg","670-2757-2-ND","DX4R005JJ6R1500","JAE Electronics","JAE Electronics","CONN RCPT USB2.0 MICRO B SMD","0","0.42835","0","1500","Tape & Reel (TR)","DX4","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Edge, Cutout; Surface Mount; Through Hole, Right Angle","Horizontal, Mid Mount","Solder","-","-","-30°C ~ 80°C","1","0.5A, 1.8A","30V","Unshielded","10000","https://www.digikey.be/en/products/detail/jae-electronics/DX4R005JJ6R1500/5056750"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","-","ZX62MD2-B-5PA-ND","ZX62MD2-B-5PA","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD","0","0.43132","0","2500","Tape & Reel (TR)","ZX","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Edge, Cutout; Surface Mount; Through Hole, Right Angle","Horizontal, Mid Mount, Reverse","Solder","Pick and Place","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62MD2-B-5PA/5134940"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/410/1554266_Dwg.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/503/1554266-1.jpg","A107905TR-ND","1554266-1","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN RCPT USB2.0 MICRO B SMD","0","0.43788","0","6000","Tape & Reel (TR)","-","Obsolete","USB - micro B","5","Receptacle","USB 2.0","Board Cutout, Surface Mount; Through Hole","Horizontal, Mid Mount, Reverse","Solder","Pick and Place","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","Shielded","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/1554266-1/4021786"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_mini_usb_2_gmsb052_gmsb053.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7320/MFG_GMCB05521123HHR.jpg","664-GMCB05521123HHRTR-ND","GMCB05521123HHR","Amphenol ICC (Commercial Products)","Amphenol CS (Commercial Products)","USB2.0, MICROB, PLUG, VERTICAL S","0","0.43912","0","13200","Tape & Reel (TR)","GMCB05","Active","USB - micro B","5","Plug","USB 2.0","Surface Mount","Vertical","Solder","-","-","-30°C ~ 85°C","1","1A, 1.8A","30VDC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-commercial-products/GMCB05521123HHR/25817592"
"https://www.assmann-wsw.com/uploads/datasheets/ASS_7537_CO.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5788/MFG_AUSB2-BMC-GSR1.jpg","123-AUSB2-BMC-GSR1TR-ND","AUSB2-BMC-GSR1","Assmann WSW Components","Assmann WSW Components","USB 2.0, MICRO B-MALE, 0,65MM, 5","0","0.44171","0","8000","Tape & Reel (TR)","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-30°C ~ 85°C","1","1.8A","100VAC","Shielded","10000","https://www.digikey.be/en/products/detail/assmann-wsw-components/AUSB2-BMC-GSR1/22195498"
"https://www.molex.com/pdm_docs/pk/PK-47642-001-001.pdf","-","0476420011-ND","0476420011","Molex","Molex","CONN RCPT MICRO USB B 5POS SMD","0","0.44536","0","7500","Tape & Reel (TR)","47642","Obsolete","USB - micro B","5","Receptacle","-","Board Edge, Cutout; Surface Mount, Right Angle","Horizontal, Mid Mount","Solder","Pick and Place, Solder Retention","-","-20°C ~ 85°C","1","1A, 1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/molex/0476420011/2260698"
"-","-","123-AUSB2-BMC-GSP1-ND","AUSB2-BMC-GSP1","Assmann WSW Components","Assmann WSW Components","USB","0","0.44943","0","6000","Bulk","-","Active","USB - micro B","5","Plug","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 80°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/assmann-wsw-components/AUSB2-BMC-GSP1/25798352"
"https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/inputoutput/io_usb_micro.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/525/10118194-0001LF.JPG","609-10118194-0011LFTR-ND,609-10118194-0011LFCT-ND,609-10118194-0011LFDKR-ND","10118194-0011LF","Amphenol ICC (FCI)","Amphenol CS (FCI)","CONN RCPT USB2.0 MICRO B SMD R/A","12.173","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","Solder Retention","-","-30°C ~ 80°C","1","1.8A per Contact","100VAC","Shielded","10000","https://www.digikey.be/en/products/detail/amphenol-cs-fci/10118194-0011LF/6817759"
"https://app.adam-tech.com/products/download/data_sheet/195766/mcr-b-s-ra-tsmt-np-cs4-tr-data-sheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MCR-B-S-RA-TSMT-NP-CS4-T-R.jpg","2057-MCR-B-S-RA-TSMT-NP-CS4-T/RTR-ND,2057-MCR-B-S-RA-TSMT-NP-CS4-T/RCT-ND,2057-MCR-B-S-RA-TSMT-NP-CS4-T/RDKR-ND","MCR-B-S-RA-TSMT-NP-CS4-T/R","Adam Tech","Adam Tech","MICRO USB, TYPE B, RIGHT ANGLE,","6.979","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MCR","Active","USB - micro B","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","Solder Retention","-","-30°C ~ 80°C","1","1A","-","Shielded","-","https://www.digikey.be/en/products/detail/adam-tech/MCR-B-S-RA-TSMT-NP-CS4-T-R/9832096"
"-","-","123-A-USB2-BFC-HSR10-ND","A-USB2-BFC-HSR10","Assmann WSW Components","Assmann WSW Components","USB","0","0.46469","0","30000","Bulk","-","Active","USB - micro B","5","Receptacle","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 80°C","1","1A","30VAC","Shielded","1500","https://www.digikey.be/en/products/detail/assmann-wsw-components/A-USB2-BFC-HSR10/25801966"
"https://www.assmann-wsw.com/uploads/datasheets/ASS_9067_CO.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5788/MFG_A-USB2-CFN-EG-GRR01.jpg","123-A-USB2-CFN-EG-GRR01TR-ND","A-USB2-CFN-EG-GRR01","Assmann WSW Components","Assmann WSW Components","USB2.0, AB-FEMALE, 0.65MM, 5PIN,","0","0.46685","0","1500","Tape & Reel (TR)","-","Active","USB - micro AB","5","Receptacle","USB 2.0","Through Hole","Vertical","Solder","-","-","-30°C ~ 80°C","1","1A","-","Shielded","10000","https://www.digikey.be/en/products/detail/assmann-wsw-components/A-USB2-CFN-EG-GRR01/22197505"
"https://www.hirose.com/zh/product/document?clcode=CL0242-0050-7-30&productname=ZX62MD2-B-5PA(30)&series=ZX&documenttype=SpecSheet&lang=zh&documentid=0001147743","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/19/ZX60-B-5S%2801%29.jpg","26-ZX62MD2-B-5PA(30)TR-ND","ZX62MD2-B-5PA(30)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN RCPT USB2.0 MICRO B SMD","0","0.46769","0","2500","Tape & Reel (TR)","ZX","Active","USB - micro B","5","Receptacle","USB 2.0","Surface Mount, Right Angle; Through Hole","Horizontal","Solder","-","-","-30°C ~ 85°C","1","1.8A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX62MD2-B-5PA-30/11205059"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1094/ZX_Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/954/ZX64-B-5S-UNIT%2812%29.jpg","H11499-ND","ZX64-B-5S-UNIT(12)","Hirose Electric Co Ltd","Hirose Electric Co Ltd","CONN PLUG USB2.0 MICRO B SMD R/A","0","0.4689","0","200","Tray","ZX","Obsolete","USB - micro B","5","Plug","USB 2.0","Surface Mount, Right Angle","Horizontal","Solder","-","-","-","1","-","-","-","-","https://www.digikey.be/en/products/detail/hirose-electric-co-ltd/ZX64-B-5S-UNIT-12/1589856"
"https://www.kycon.com/Pub_Eng_Draw/KMMLX-BSMT5SB-30TR.pdf","-","2092-KMMLX-BSMT5SB-30TR-ND","KMMLX-BSMT5SB-30TR","Kycon, Inc.","Kycon, Inc.","MID MOUNT MICRO USB TYPE B, BLAC","0","0.4717","0","10000","Tape & Reel (TR)","KMMLX","Obsolete","USB - micro B","5","Receptacle","USB 2.0 OTG","Board Edge, Cutout; Surface Mount, Right Angle","Horizontal, Mid Mount","Solder","Solder Retention","-","-55°C ~ 85°C","1","1A","30VAC","Shielded","10000","https://www.digikey.be/en/products/detail/kycon-inc/KMMLX-BSMT5SB-30TR/10248171"
"https://app.adam-tech.com/resources/download/65/ecatalog-2025-1.pdf","-","2057-MCR-AB-S-RA-TSMT-P-CS2-T/RTR-ND","MCR-AB-S-RA-TSMT-P-CS2-T/R","Adam Tech","Adam Tech","CONNECTOR, MICRO USB CONNECTOR","0","0.4739","0","3000","Tape & Reel (TR)","MCR","Active","USB - micro AB","5","Receptacle","-","Surface Mount, Right Angle","Horizontal","Solder","-","-","-30°C ~ 80°C","1","1A, 1.8A","-","Shielded","-","https://www.digikey.be/en/products/detail/adam-tech/MCR-AB-S-RA-TSMT-P-CS2-T-R/26684326"
"https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1939054&DocType=Customer+Drawing&DocLang=English","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/509/1939054-1.jpg","1-1939054-1-ND","1-1939054-1","TE Connectivity AMP Connectors","TE Connectivity AMP Connectors","CONN PLUG USB2.0 MICRO B SLD","0","0.47838","0","550","Tray","-","Obsolete","USB - micro B","5","Plug","USB 2.0","Free Hanging (In-Line)","-","Solder","-","-","-30°C ~ 85°C","1","0.5A, 1A, 1.8A","30V","-","10000","https://www.digikey.be/en/products/detail/te-connectivity-amp-connectors/1-1939054-1/2286691"
