Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Grade","Qualification","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","URL"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ER-16-S%7ER%7E16.JPG","ADUM131D0BRZ-RL7TR-ND,ADUM131D0BRZ-RL7CT-ND,ADUM131D0BRZ-RL7DKR-ND","ADUM131D0BRZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 3CH GP 16-SOIC","990","3.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131D0BRZ-RL7/5775474"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM131E1BRWZ-RLTR-ND,505-ADUM131E1BRWZ-RLCT-ND,505-ADUM131E1BRWZ-RLDKR-ND","ADUM131E1BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","14","3.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131E1BRWZ-RL/5440973"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1310_1311.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM1311BRWZ-RLTR-ND","ADUM1311BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","1.000","3.21698","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","25kV/µs","10Mbps","50ns, 50ns","5ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1311BRWZ-RL/1534674"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ER-16-S%7ER%7E16.JPG","505-ADUM131E1BRZ-ND","ADUM131E1BRZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 3CH GP 16-SOIC","336","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131E1BRZ/5777223"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ER-16-S%7ER%7E16.JPG","ADUM131D1BRZ-ND","ADUM131D1BRZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 3CH GP 16-SOIC","647","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131D1BRZ/5777221"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ER-16-S%7ER%7E16.JPG","505-ADUM131E0BRZ-ND","ADUM131E0BRZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 3CH GP 16-SOIC","499","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131E0BRZ/5777222"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM131E0BRWZ-ND","ADUM131E0BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","370","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131E0BRWZ/5441102"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM131E1BRWZ-ND","ADUM131E1BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","370","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131E1BRWZ/5441103"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM131D1BRWZ-ND","ADUM131D1BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","1.592","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131D1BRWZ/5441101"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM131D0BRWZ-ND","ADUM131D0BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 3CH GP 16SOIC","1.048","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131D0BRWZ/5441100"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM130D_130E_131D_131E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ER-16-S%7ER%7E16.JPG","ADUM131D0BRZ-ND","ADUM131D0BRZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 3CH GP 16-SOIC","385","3.23","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM131D0BRZ/5777220"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1254.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8906/MFG_175%7E21-0041%7ESA%7E8.jpg","175-ADUM1254ASA+-ND","ADUM1254ASA+","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","DGTL ISO 3KV 2CH I2C 8-SOIC","833","3.27","0","1","Tube","-","Active","Magnetic Coupling","CAN, I2C","No","2","2/2","Bidirectional","3000Vrms","100kV/µs","2MHz","95.8ns, 128.4ns","94.2ns","-, 20.3ns","2.25V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc-maxim-integrated/ADUM1254ASA/22522507"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM3301BRWZ-RLTR-ND","ADUM3301BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","3.44495","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301BRWZ-RL/1033761"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM231D1BRIZ-RLTR-ND,505-ADUM231D1BRIZ-RLCT-ND,505-ADUM231D1BRIZ-RLDKR-ND","ADUM231D1BRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","1.232","3.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231D1BRIZ-RL/6057027"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM231E1BRIZ-RLTR-ND,505-ADUM231E1BRIZ-RLCT-ND,505-ADUM231E1BRIZ-RLDKR-ND","ADUM231E1BRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","1.032","3.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231E1BRIZ-RL/6057029"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM231D1BRWZ-ND","ADUM231D1BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","228","3.59","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231D1BRWZ/5726639"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM231E0BRWZ-ND","ADUM231E0BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","160","3.59","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231E0BRWZ/5726640"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM231E1BRIZ-ND","ADUM231E1BRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","303","3.59","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231E1BRIZ/6072283"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM231E1BRWZ-ND","ADUM231E1BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","43","3.59","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231E1BRWZ/5726641"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM231D0BRWZ-ND","ADUM231D0BRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","0","3.59","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231D0BRWZ/5726638"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM230D_230E_231D_231E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM231D0BRIZ-ND","ADUM231D0BRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 3CH GP 16-SOIC","0","3.59","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","5000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM231D0BRIZ/6072280"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3300_3301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3301WARWZ-RL-ND","ADUM3301WARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","3.61702","0","1000","Tape & Reel (TR)","-","Active","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3301WARWZ-RL/5887112"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1253.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6621/MFG_505%7E21-0036%7EU%2CUA%7E8.jpg","505-ADUM1253AUA+TTR-ND,505-ADUM1253AUA+TCT-ND,505-ADUM1253AUA+TDKR-ND","ADUM1253AUA+T","Analog Devices Inc.","Analog Devices Inc.","DGTL ISO 2.5KV 2CH I2C 8-MSOP","1.142","3.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Magnetic Coupling","I2C","No","3","2/1","Unidirectional","2500Vrms","200kV/µs","2MHz","50ns, 133.3ns","94.2ns","-, 20.3ns","1.71V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-µMAX","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1253AUA-T/25619687"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1253.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6621/MFG_505%7E21-0041%7ESA%7E8.jpg","505-ADUM1253AWA+TTR-ND,505-ADUM1253AWA+TCT-ND,505-ADUM1253AWA+TDKR-ND","ADUM1253AWA+T","Analog Devices Inc.","Analog Devices Inc.","DGTL ISO 5KV 2CH I2C 8-SOIC(W)","800","3.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Magnetic Coupling","I2C","No","3","2/1","Unidirectional","5000Vrms","200kV/µs","2MHz","50ns, 133.3ns","94.2ns","-, 20.3ns","1.71V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1253AWA-T/25619666"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1253.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8906/MFG_175%7E21-0041%7ESA%7E8.jpg","505-ADUM1253ASA+-ND","ADUM1253ASA+","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","DGTL ISO 3KV 2CH I2C 8-SOIC","559","3.77","0","1","Tube","-","Active","Capacitive Coupling","I2C","No","2","2/1","Bidirectional, Unidirectional","3000Vrms","200kV/µs","2MHz","50ns, 133.3ns","94.2ns","-, 36.1ns","1.71V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc-maxim-integrated/ADUM1253ASA/21777863"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1253.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6621/MFG_505%7E21-0036%7EU%2CUA%7E8.jpg","175-ADUM1253AUA+-ND","ADUM1253AUA+","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","DGTL ISO 2.5KV 2CH I2C 8-MSOP","271","3.77","0","1","Tube","-","Active","Magnetic Coupling","I2C","No","3","2/1","Unidirectional","2500Vrms","200kV/µs","2MHz","50ns, 133.3ns","94.2ns","-, 20.3ns","1.71V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-µMAX","https://www.digikey.be/en/products/detail/analog-devices-inc-maxim-integrated/ADUM1253AUA/24764417"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1253.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6621/MFG_505%7E21-0041%7ESA%7E8.jpg","175-ADUM1253AWA+-ND","ADUM1253AWA+","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","DGTL ISO 5KV 2CH I2C 8-SOIC(W)","77","3.77","0","1","Tube","-","Active","Magnetic Coupling","I2C","No","3","2/1","Unidirectional","5000Vrms","200kV/µs","2MHz","50ns, 133.3ns","94.2ns","-, 20.3ns","1.71V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc-maxim-integrated/ADUM1253AWA/24764413"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM142D0BRQZ-RL7TR-ND,505-ADUM142D0BRQZ-RL7CT-ND,505-ADUM142D0BRQZ-RL7DKR-ND","ADUM142D0BRQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 4CH GP 16-SSOP","4.225","3.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142D0BRQZ-RL7/7388629"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4994/505%7ER-16-S%7ER%7E16.JPG","505-ADUM142E0BRZ-RL7TR-ND,505-ADUM142E0BRZ-RL7CT-ND,505-ADUM142E0BRZ-RL7DKR-ND","ADUM142E0BRZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 4CH GP 16-SOIC","3.074","3.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142E0BRZ-RL7/5775488"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7348/MFG_505%7ERQ-16%7ERQ%7E16.jpg","505-ADUM142E0BRQZ-RL7TR-ND,505-ADUM142E0BRQZ-RL7CT-ND,505-ADUM142E0BRQZ-RL7DKR-ND","ADUM142E0BRQZ-RL7","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3KV 4CH GP 16-SSOP","2.895","3.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3000Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142E0BRQZ-RL7/7388631"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM140D_140E_141D_141E_142D_142E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM142E1BRWZ-RLTR-ND,505-ADUM142E1BRWZ-RLCT-ND,505-ADUM142E1BRWZ-RLDKR-ND","ADUM142E1BRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 16SOIC","853","3.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM142E1BRWZ-RL/5559600"
